2026-01-19,12,27,13,2,60.1206,47.5288,47,8.95216,0.0941092,-1,79.0557645798612
2026-01-19,12,28,33,2,49.7176,39.1633,40,7.19436,0.343679,1,78.7715014401339
2026-01-19,12,29,56,2,67.4363,55.1572,49,9.8966,0.39149,1,81.7915573659884
2026-01-19,12,31,20,2,65.3036,51.9975,49,9.52382,0.41034,1,79.6242473615543
2026-01-19,12,32,45,2,55.9185,45.7748,41,8.2041,0.410825,1,81.8598496025466
2026-01-19,12,34,1,2,59.141,47.5953,47,8.72412,0.0945051,-1,80.4776720041934
2026-01-19,12,35,18,2,66.8379,53.7563,52,9.90883,0.127986,1,80.4278710133023
2026-01-19,12,36,22,2,54.1858,43.1032,42,7.91855,0.362023,1,79.5470399994094
2026-01-19,12,37,34,2,44.9035,36.4149,39,6.57878,0.0956457,-1,81.0959056643692
2026-01-19,12,38,56,2,58.4366,46.8521,44,8.62929,0.352194,1,80.1759513729409
2026-01-19,12,40,8,2,55.5577,45.0657,42,8.11943,0.391807,1,81.1151289560223
2026-01-19,12,41,15,2,54.5195,43.649,44,7.94801,0.327472,1,80.0612624840653
2026-01-19,12,42,40,2,50.2735,40.0636,40,7.3737,0.0940305,-1,79.6912886510786
2026-01-19,12,44,29,2,93.9014,73.7764,76,13.7922,0.185524,1,78.5679446738813
2026-01-19,12,45,53,2,61.0703,48.8378,47,8.91999,0.296309,1,79.9698052899691
2026-01-19,12,47,11,2,57.9324,45.8408,45,8.59952,0.0935926,-1,79.1280872188965
2026-01-19,12,48,59,2,67.7845,55.6071,51,9.90095,0.395784,1,82.0351260243861
2026-01-19,12,50,20,2,63.6556,50.6625,49,9.34277,0.33542,1,79.5884415510968
2026-01-19,12,51,36,2,45.2213,36.5074,36,6.65502,0.0976174,-1,80.7305406965302
2026-01-19,12,53,44,2,103.37,83.8651,74,15.1734,0.170185,1,81.1309857792396
2026-01-19,12,54,54,2,60.3066,48.2991,46,8.88693,0.383912,1,80.0892439633473
2026-01-19,12,56,39,2,62.8204,50.1678,48,9.24426,0.372229,1,79.8590903591827
2026-01-19,12,58,3,2,74.3526,59.3837,55,10.8041,0.105227,1,79.8676845194385
2026-01-19,12,58,42,2,29.7024,23.9708,24,4.43897,0.0994184,-1,80.7032428355958
2026-01-19,12,59,42,2,34.8209,28.2398,27,5.18864,0.0980091,-1,81.1001438791071
2026-01-19,13,0,56,2,54.0175,43.482,40,7.9341,0.255181,1,80.4961355116398
2026-01-19,13,2,35,2,61.3863,49.4485,46,9.03378,0.171313,1,80.5529898364945
2026-01-19,13,3,39,2,52.9521,42.3259,42,7.76869,0.180952,1,79.9324294976026
2026-01-19,13,5,6,2,76.1365,62.3051,57,11.1674,0.185152,1,81.8334176117894
2026-01-19,13,6,11,2,47.313,38.5482,35,7.03431,0.0991811,-1,81.4748589182677
2026-01-19,13,7,54,2,88.005,72.2097,63,12.7986,0.288212,1,82.0518152377706
2026-01-19,13,9,44,2,84.8674,68.6331,61,12.3071,0.204012,1,80.8709822617401
2026-01-19,13,11,3,2,68.6951,55.446,49,10.1346,0.227659,1,80.7131804160704
2026-01-19,13,12,57,2,68.9249,56.2044,54,10.0871,0.125922,1,81.544405577665
2026-01-19,13,14,7,2,60.1878,48.0381,45,8.80233,0.311794,1,79.8136831716727
2026-01-19,13,15,7,2,50.3191,40.687,40,7.30244,0.291591,1,80.8579644707477
2026-01-19,13,16,7,2,44.0879,35.5703,36,6.44524,0.0977453,-1,80.6804134467734
