2026-01-18,10,15,14,3,21.3382,18.7984,16,2.9833,0.38317,1,88.0974027799908
2026-01-18,10,15,50,3,21.5508,18.8536,16,3.01738,0.389988,1,87.4844553334447
2026-01-18,10,16,23,3,21.2548,18.4976,16,2.97033,0.362631,1,87.0278713514124
2026-01-18,10,16,56,3,22.5745,19.0305,16,3.17015,0.271203,1,84.3008704511728
2026-01-18,10,19,22,3,22.1525,18.6363,16,3.10605,0.303825,1,84.1272994018734
2026-01-18,10,19,58,3,21.6454,18.7489,16,3.03088,0.356731,1,86.6184039102997
2026-01-18,10,23,51,3,19.8573,16.9426,15,2.78008,0.0931798,-1,85.3217708349071
2026-01-18,10,24,42,3,21.6395,18.7508,16,3.03044,0.383444,1,86.650800619238
2026-01-18,10,25,24,3,21.705,18.7754,16,3.04214,0.362417,1,86.5026491591799
2026-01-18,10,25,56,3,21.8555,18.902,16,3.06021,0.394033,1,86.4862391617671
2026-01-18,10,28,0,3,110.14,90.6571,88,15.3686,0.0999923,-1,82.3107862720174
2026-01-18,12,40,37,3,22.0553,18.7909,16,3.08265,0.290433,1,85.1990224571872
2026-01-18,12,41,22,3,23.3576,19.6573,17,3.26548,0.131535,1,84.1580470596294
2026-01-18,12,42,20,3,21.6193,18.6977,16,3.03395,0.343096,1,86.4861489502436
2026-01-18,12,43,33,3,21.5862,18.6198,16,3.02706,0.378784,1,86.2578869833505
2026-01-18,12,44,12,3,21.9553,18.8572,16,3.08853,0.229565,1,85.8890564009601
2026-01-18,12,44,42,3,21.6553,18.6444,16,3.03945,0.372284,1,86.0962443374139
2026-01-18,12,47,39,3,21.4557,18.7158,16,2.99928,0.389903,1,87.2299668619528
2026-01-18,12,48,11,3,21.9043,19.0159,16,3.07309,0.377562,1,86.813548024817
2026-01-18,12,49,5,3,21.5054,18.5053,16,3.01422,0.361537,1,86.0495503454946
2026-01-18,12,49,38,3,21.6045,18.564,16,3.0328,0.390825,1,85.9265430813025
2026-01-18,12,50,9,3,21.9515,18.5501,16,3.07507,0.349909,1,84.5049313258775
2026-01-18,12,50,40,3,19.8902,17.0939,15,2.77196,0.0994117,-1,85.9413178349137
2026-01-18,12,51,12,3,22.0974,18.9723,16,3.11045,0.353922,1,85.8576122077711
2026-01-18,12,51,43,3,21.8372,18.7671,16,3.06116,0.392577,1,85.9409631271409
2026-01-18,12,52,14,3,22.2979,19.8379,16,3.11632,0.353282,1,88.9675709371735
2026-01-18,12,52,47,3,23.1607,20.7624,17,3.22687,0.149519,1,89.6449589174766
2026-01-18,12,53,49,3,51.8226,43.4561,39,7.31657,0.0956094,-1,83.8554993381266
2026-01-18,12,54,23,3,21.4542,18.4765,16,2.99869,0.391431,1,86.1206663497124
2026-01-18,12,55,4,3,22.8398,20.2621,16,3.20398,0.231247,1,88.7139992469286
